,,,,,,,,,
,,,,,,,,,
Prince George,Huble Homestead / Giscome Portage Heritage Society,"$50,600.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$50,600.00"
Prince George,Immaculate Conception Elementary PSG,"$4,160.00",$0.00,$0.00,"$3,666.99",$0.00,$0.00,$0.00,"$7,826.99"
Prince George,Immigrant and Multicultural Services Society of Prince George,"$28,250.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$28,250.00"
Prince George,Intersect Youth & Family Services Society,"$21,750.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$21,750.00"
Prince George,Kelly Road Secondary School PAC,"$16,760.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$16,760.00"
Prince George,Knights of Columbus #1321 - Father Thomas Assembly,"$17,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$17,500.00"
Prince George,Knights of Columbus #5246 - Saint Mary's Council,"$25,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$25,000.00"
Prince George,Knights of Columbus #8046 - Christ our Saviour Council,"$21,200.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$21,200.00"
Prince George,Knights of Columbus #8318-Domano Council,"$5,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$5,000.00"
Prince George,Knights of Columbus #8927 - Sacred Heart Council,"$25,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$25,000.00"
Prince George,Lac des Bois PAC,"$7,760.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$7,760.00"
Prince George,Ladies Auxiliary to the Fraternal Order of Eagles #3318,"$25,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$25,000.00"
Prince George,Lakes Community Horse Club,$0.00,$0.00,$0.00,"$4,673.42",$0.00,$0.00,$0.00,"$4,673.42"
Prince George,Le Cercle des Canadiens Francais de Prince George,"$30,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$30,000.00"
Prince George,Learning Difficulties Centre of BC,"$40,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$40,000.00"
Prince George,Malaspina Parent Advisory Council,"$5,260.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$5,260.00"
Prince George,Multicultural Heritage Society of Prince George,"$35,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$35,000.00"
Prince George,Multiple Sclerosis Society of Canada - Prince George Chapter,"$19,600.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$19,600.00"
Prince George,Nadsilnich Lake Community Association,"$10,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$10,000.00"
Prince George,Navy League of Canda - Prince George Branch,"$7,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$7,500.00"
Prince George,North Central Seniors Association,"$17,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$17,000.00"
Prince George,Northern BC Centre for Skating Association,"$51,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$51,000.00"
Prince George,Northern BC Children and Families Hearing Society,"$18,750.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$18,750.00"
Prince George,Northern BC Friends of Children Society,"$190,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$190,000.00"
Prince George,Northern Brain Injury Association,"$35,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$35,000.00"
Prince George,Northern HIV and Health Education Society,"$10,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$10,000.00"
Prince George,Northern Interior Communities Association,"$48,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$48,000.00"
Prince George,Northern John Howard Society of British Columbia,"$54,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$54,000.00"
Prince George,Northern Orchestra of B.C. Society,"$5,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$5,500.00"
Prince George,Northern Women's Centre Society at UNBC,"$20,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$20,000.00"
Prince George,Nukko Lake Elementary School PAC,"$2,380.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,380.00"
Prince George,Nusdeh Yoh PAC,"$3,160.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,160.00"
Prince George,Order of the Royal Purple # 48,"$10,000.00",$0.00,$0.00,"$2,881.00",$0.00,$0.00,$0.00,"$12,881.00"
Prince George,Our Saviour's Lutheran Church,"$2,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,500.00"
Prince George,PacificSport Regional Sport Centre - Northern BC,"$75,000.00","$100,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$175,000.00"
Prince George,Performers North Entertainment Company,$0.00,$0.00,$0.00,$449.99,$0.00,$0.00,$0.00,$449.99
Prince George,PG COPD Support Group,"$3,800.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,800.00"
Prince George,Pineview Parents Advisory Council,"$3,060.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,060.00"
Prince George,Pineview Recreation Commission,"$41,000.00",$0.00,$755.16,"$1,929.19",$0.00,$0.00,$0.00,"$43,684.35"
Prince George,Pinewood Elementary School PAC,"$3,320.00",$0.00,$0.00,"$18,131.05",$0.00,$0.00,$0.00,"$21,451.05"
Prince George,Positive Living North Society:  No kheyoh t'sih'en t'sehena Society,"$37,500.00",$0.00,$0.00,"$4,759.99",$0.00,$0.00,$0.00,"$42,259.99"
Prince George,Prince George 2015 Canada Winter Games Host Society,$0.00,"$210,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$210,000.00"
Prince George,Prince George 4-H Senior Council,$0.00,$0.00,$0.00,"$9,142.64",$0.00,$0.00,$0.00,"$9,142.64"
Prince George,Prince George Agricultural and Historical Association,"$70,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$70,000.00"
Prince George,Prince George Alano Society,"$100,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$100,000.00"
Prince George,Prince George and District Senior Citizens,"$26,340.00",$0.00,"$23,785.00","$28,783.25",$0.00,$0.00,$0.00,"$78,908.25"
Prince George,Prince George Astronomical Society,"$12,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$12,000.00"
Prince George,Prince George ATV Club,$0.00,$0.00,$0.00,"$3,143.08",$0.00,$0.00,$0.00,"$3,143.08"
Prince George,Prince George Barracuda Swim Club,"$58,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$58,000.00"
Prince George,Prince George Blizzard Speed Skating Club,"$10,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$10,000.00"
Prince George,Prince George Brain Injured Group Society,"$55,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$55,000.00"
Prince George,Prince George Cantata Singers,"$5,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$5,000.00"
Prince George,Prince George Cougars 50/50 Society,$0.00,$0.00,$0.00,"$24,904.98",$0.00,$0.00,$0.00,"$24,904.98"
Prince George,Prince George Council of Seniors Society,"$30,000.00",$0.00,$0.00,"$13,692.57",$0.00,$0.00,$0.00,"$43,692.57"
Prince George,Prince George Crime Stoppers Association,"$8,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$8,000.00"
Prince George,Prince George Figure Skating Club,"$62,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$62,000.00"
Prince George,Prince George Folkfest Society,"$15,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$15,000.00"
Prince George,Prince George Gymnastics Society,"$60,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$60,000.00"
Prince George,Prince George Hospice Society,$0.00,$0.00,$0.00,"$261,553.00",$0.00,$0.00,$0.00,"$261,553.00"
Prince George,Prince George Judo Association,"$8,000.00",$0.00,$0.00,"$8,063.93",$0.00,$0.00,$0.00,"$16,063.93"
Prince George,Prince George Knights Society,$0.00,$0.00,$0.00,"$58,179.32",$0.00,$0.00,$0.00,"$58,179.32"
Prince George,Prince George Lodge No. 928 Loyal Order of Moose,"$13,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$13,500.00"
Prince George,Prince George Mardi Gras of Winter Society,"$16,080.00",$0.00,$0.00,"$2,442.29",$0.00,$0.00,"$1,591.21","$20,113.50"
Prince George,Prince George Metis Elders Society,"$43,500.00",$0.00,$0.00,$41.48,$0.00,$0.00,$0.00,"$43,541.48"
Prince George,Prince George Minor Girls Softball Association,"$13,200.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$13,200.00"
Prince George,Prince George Minor Hockey Association,"$100,000.00",$0.00,$0.00,"$120,217.00",$0.00,$0.00,$0.00,"$220,217.00"
Prince George,Prince George Minor Lacrosse,"$17,920.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$17,920.00"
Prince George,Prince George Native Friendship Centre Society,"$100,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$100,000.00"
Prince George,Prince George New Hope Society,"$41,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$41,500.00"
Prince George,Prince George Pisces Summer Swim Club,"$20,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$20,000.00"
Prince George,Prince George Recycling & Environmental Action & Planning Society (R.E.A.P.S.),"$26,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$26,000.00"
Prince George,Prince George Regional Art Gallery Association,"$155,000.00",$0.00,$0.00,"$2,462.62",$0.00,$0.00,$0.00,"$157,462.62"
Prince George,Prince George Regional Highway Rescue Society,"$60,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$60,000.00"
Prince George,Prince George Ringette Association,"$19,250.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$19,250.00"
Prince George,Prince George Rodeo Association,$0.00,$0.00,$0.00,"$5,890.88",$0.00,$0.00,$0.00,"$5,890.88"
Prince George,Prince George Safe Attitudes and Actions Society,"$10,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$10,000.00"
Prince George,Prince George Search and Rescue Society,"$63,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$63,000.00"
Prince George,Prince George Secondary School PAC,"$23,140.00",$0.00,$0.00,"$6,559.98",$0.00,$0.00,$0.00,"$29,699.98"
Prince George,Prince George Ski Club,"$10,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$10,500.00"
Prince George,Prince George Sporting Clay Ducks Unlimited Chapter - CFG,$0.00,$0.00,$0.00,-$314.51,$0.00,$0.00,$0.00,-$314.51
Prince George,Prince George Spruce Kings Hockey Club,$0.00,$0.00,$0.00,"$311,050.63",$0.00,$0.00,$0.00,"$311,050.63"
Prince George,Prince George Symphony Orchestra Society,"$58,000.00",$0.00,$0.00,"$1,089.99",$0.00,$0.00,$0.00,"$59,089.99"
Prince George,Prince George Therapeutic Riding Association,$0.00,$0.00,$0.00,"$5,858.45",$0.00,$0.00,$0.00,"$5,858.45"
Prince George,Prince George Track & Field Club,"$18,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$18,000.00"
Prince George,Prince George Youth Baseball Association,"$18,480.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$18,480.00"
Prince George,Prince George Youth Soccer Association,"$100,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$100,000.00"
Prince George,Prince George Youth Volleyball Club,"$25,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$25,000.00"
Prince George,Project Friendship Society,"$46,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$46,000.00"
Prince George,Quinson Elementary Parent Advisory Council,"$4,200.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$4,200.00"
Prince George,Ron Brent Elementary School P.A.C.,"$4,020.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$4,020.00"
Prince George,Rotary Club of Prince George,"$20,000.00",$0.00,$0.00,"$21,480.32",$0.00,$0.00,$0.00,"$41,480.32"
Prince George,Rotary Club of Prince George-Yellowhead,$0.00,$0.00,$0.00,"$4,242.10",$0.00,$0.00,$0.00,"$4,242.10"
Prince George,Royal Canadian Legion Branch #43 Ladies Auxiliary,"$18,750.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$18,750.00"
Prince George,Sacred Heart Parent Support Group,"$2,560.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,560.00"
Prince George,Salmon Valley Gymkhana Club,$0.00,$0.00,$0.00,$743.68,$0.00,$0.00,$0.00,$743.68
Prince George,Scotiabank - Spruceland Shopping Centre - Employee Fundraising Group,$0.00,$0.00,$0.00,$566.99,$0.00,$0.00,$0.00,$566.99
Prince George,Southridge Elementary School PAC,"$6,880.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$6,880.00"
Prince George,Special Olympics British Columbia Society - Prince George,"$18,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$18,000.00"
Prince George,Spirit of the North Healthcare Foundation,$0.00,$0.00,$0.00,"$268,038.65",$0.00,$0.00,$0.00,"$268,038.65"
Prince George,Spruce City Lions Club,"$25,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$25,000.00"
Prince George,Spruce City Minor Boys Softball Association,"$5,340.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$5,340.00"
Prince George,Spruce City Wildlife Association,$0.00,$0.00,$0.00,"$3,814.25",$0.00,$0.00,$0.00,"$3,814.25"
Prince George,Spruceland Traditional Elementary School PAC,"$6,960.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$6,960.00"
Prince George,St. Mary's Catholic School Parent Support Group,"$3,720.00",$0.00,$0.00,"$6,135.03",$0.00,$0.00,$0.00,"$9,855.03"
Prince George,Surpassing Our Survival (S.O.S.) Society Sexual Violence Prevention and Counselling Services,"$80,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$80,000.00"
Prince George,Team Diller- Prince George - Relay for Life,$0.00,$0.00,$0.00,"$2,840.96",$0.00,$0.00,$0.00,"$2,840.96"
Prince George,Team Soar 24 Hour Relay for Life - CFG,$0.00,$0.00,$0.00,$872.00,$0.00,$0.00,$0.00,$872.00
Prince George,The Black and White Soiree-CFG,$0.00,$0.00,$0.00,"$1,554.98",$0.00,$0.00,$0.00,"$1,554.98"
Prince George,The City of Prince George Employee Fundraising Group,$0.00,$0.00,$0.00,"$9,274.99",$0.00,$0.00,$0.00,"$9,274.99"
Prince George,The Spruce Capital Senior Citizens Recreation Society,"$26,000.00",$0.00,"$1,269.10",$70.50,$0.00,$0.00,$0.00,"$27,339.60"
Prince George,Timberline Riders Gymkhana Club,$0.00,$0.00,$0.00,"$1,184.00",$0.00,$0.00,$0.00,"$1,184.00"
Prince George,TNW Theatre North West Society,"$45,000.00",$0.00,$0.00,"$5,875.97",$0.00,$0.00,$0.00,"$50,875.97"
Prince George,United Way of Northern British Columbia,"$42,000.00",$0.00,$0.00,"$2,068.62",$0.00,$0.00,$0.00,"$44,068.62"
Prince George,University of Northern British Columbia Childcare Society,$0.00,$0.00,$0.00,$409.49,$0.00,$0.00,$0.00,$409.49
Prince George,Van Bien Elementary School PAC,"$3,880.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,880.00"
Prince George,Volunteer Prince George,"$20,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$20,000.00"
Prince George,Westwood Elementary School P.A.C.,"$4,140.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$4,140.00"
Prince George,Yalenka Ukrainian Dancers Society,"$6,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$6,000.00"
Prince George,Young Men's Christian Association of Northern BC,"$225,000.00",$0.00,$0.00,"$2,173.03",$0.00,$0.00,$0.00,"$227,173.03"
Prince George Total,,"$4,468,360.00","$310,000.00","$25,809.26","$1,341,365.64",$0.00,$0.00,"$1,591.21","$6,147,126.11"
Prince Rupert,Annunciation Parents Auxiliary Society,"$2,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,500.00"
Prince Rupert,Association des Francophones et Francophiles du Nord-Ouest,"$15,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$15,000.00"
Prince Rupert,Charles Hays Parent Advisory Council,"$13,840.00",$0.00,$0.00,"$15,492.36",$0.00,$0.00,$0.00,"$29,332.36"
Prince Rupert,Conrad Street Elementary School PAC,"$3,740.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,740.00"
Prince Rupert,District Parent Advisory Council S.D. #52 - Prince Rupert,"$2,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,500.00"
Prince Rupert,Friendship House Association of Prince Rupert,"$90,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$90,000.00"
Prince Rupert,Gitmaxmak'ay Nisga'a Prince Rupert/Port Edward Society,$0.00,$0.00,$0.00,$820.00,$0.00,$0.00,$0.00,$820.00
Prince Rupert,Harbour Theatre Society,"$13,750.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$13,750.00"
Prince Rupert,J.P.A. Jazz Productions Association of British Columbia,"$17,000.00",$0.00,$0.00,"$2,169.99",$0.00,$0.00,$0.00,"$19,169.99"
Prince Rupert,Lax Kxeen Elementary PAC,"$3,400.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,400.00"
Prince Rupert,Loyal Order of Moose #1051 - Prince Rupert,"$26,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$26,000.00"
Prince Rupert,North Coast Health Improvement Society,$0.00,$0.00,$0.00,"$2,567.67",$0.00,$0.00,$0.00,"$2,567.67"
Prince Rupert,Northern British Columbia Museum Association,"$56,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$56,000.00"
Prince Rupert,Pacific Coast School Parent Advisory Council,"$1,760.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,760.00"
Prince Rupert,Pineridge Elementary P.A.C.,"$3,760.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,760.00"
Prince Rupert,Prince Rupert Amateur Swim Club,"$24,250.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$24,250.00"
Prince Rupert,Prince Rupert and District Hospice Society 2009,$0.00,$0.00,$0.00,"$6,087.31",$0.00,$0.00,$0.00,"$6,087.31"
Prince Rupert,Prince Rupert Curling Club,"$9,200.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$9,200.00"
Prince Rupert,Prince Rupert Growing Space Society,"$26,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$26,000.00"
Prince Rupert,Prince Rupert Lions Club,"$30,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$30,000.00"
Prince Rupert,Prince Rupert Marine Rescue Society,"$100,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$100,000.00"
Prince Rupert,Prince Rupert Middle School PAC,"$9,060.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$9,060.00"
Prince Rupert,Prince Rupert Options for Social Growth Society,"$6,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$6,000.00"
Prince Rupert,Prince Rupert Seniors' Centre Association,$0.00,$0.00,"$2,858.27",$0.00,$0.00,$0.00,$0.00,"$2,858.27"
Prince Rupert,Prince Rupert Skating Club,$0.00,$0.00,$0.00,"$1,505.00",$0.00,$0.00,$0.00,"$1,505.00"
Prince Rupert,Prince Rupert Tour de North Fundraising Committee,$0.00,$0.00,$0.00,"$2,595.00",$0.00,$0.00,$0.00,"$2,595.00"
Prince Rupert,Prince Rupert Unemployed Centre Society,"$33,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$33,000.00"
Prince Rupert,Prince Rupert Youth Soccer Association,"$20,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$20,000.00"
Prince Rupert,Roosevelt Park Community School PAC,"$5,280.00",$0.00,$0.00,"$5,974.28",$0.00,$0.00,$0.00,"$11,254.28"
Prince Rupert,Rotary Club of Prince Rupert,$0.00,$0.00,$0.00,"$4,590.39",$0.00,$0.00,$0.00,"$4,590.39"
Prince Rupert,Royal Canadian Legion Br. #27 Ladies Auxiliary,"$12,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$12,000.00"
Prince Rupert,Royal Purple of Canada #8,"$11,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$11,000.00"
Prince Rupert,The Prince Rupert Minor Hockey Association,"$37,275.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$37,275.00"
Prince Rupert Total,,"$572,315.00",$0.00,"$2,858.27","$41,802.00",$0.00,$0.00,$0.00,"$616,975.27"
Princeton,Erris Volunteer Fire Association,"$4,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$4,000.00"
Princeton,Hayes Creek Firefighters' Association,"$20,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$20,000.00"
Princeton,John Allison Elementary PAC,"$2,460.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,460.00"
Princeton,Kokanee Summer Swim Club Society,"$11,500.00",$0.00,$0.00,"$3,700.00",$0.00,$0.00,$0.00,"$15,200.00"
Princeton,Little Folks Nursery School Society,"$5,250.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$5,250.00"
Princeton,Princeton & District Highway Extrication Society,"$93,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$93,000.00"
Princeton,Princeton and District Minor Hockey Association Society,$0.00,$0.00,$0.00,"$9,391.95",$0.00,$0.00,$0.00,"$9,391.95"
Princeton,Princeton Ground Search & Rescue Society,"$39,695.00",$0.00,$0.00,$960.00,$0.00,$0.00,$0.00,"$40,655.00"
Princeton,Princeton Posse Junior Hockey Club,"$15,000.00",$0.00,$0.00,"$9,194.58",$0.00,$0.00,$0.00,"$24,194.58"
Princeton,Princeton Secondary Parents Advisory Council,"$3,720.00",$0.00,$0.00,"$4,116.99",$0.00,$0.00,$0.00,"$7,836.99"
Princeton,Princeton Skating Club Society,"$7,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$7,500.00"
Princeton,Princeton Traditional Music Society,"$5,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$5,500.00"
Princeton,Rotary Club of Princeton,$0.00,$0.00,$0.00,"$2,458.30",$0.00,$0.00,$0.00,"$2,458.30"
Princeton,Royal Canadian Legion - Princeton Branch# 56,$0.00,$0.00,$0.00,"-$5,889.99",$0.00,$0.00,$0.00,"-$5,889.99"
Princeton,Senior Citizens Association of  BC Branch #30,$0.00,$0.00,"-$4,817.60",$0.00,$0.00,$0.00,$0.00,"-$4,817.60"
Princeton,Vermilion Forks Elementary PAC,"$1,960.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,960.00"
Princeton Total,,"$209,585.00",$0.00,"-$4,817.60","$23,931.83",$0.00,$0.00,$0.00,"$228,699.23"
Procter,Harrop-Procter Watershed Protection Society,$0.00,$0.00,$0.00,"$1,087.00",$0.00,$0.00,$0.00,"$1,087.00"
Procter Total,,$0.00,$0.00,$0.00,"$1,087.00",$0.00,$0.00,$0.00,"$1,087.00"
Progress,McLeod Recreation & Social Services Society,"$5,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$5,000.00"
Progress Total,,"$5,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$5,000.00"
Qualicum,Benevolent & Protective Order of Elks #589,"$15,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$15,000.00"
Qualicum,Parksville-Qualicum Fish & Game Association,$0.00,$0.00,$0.00,"$3,173.28",$0.00,$0.00,$0.00,"$3,173.28"
Qualicum Total,,"$15,000.00",$0.00,$0.00,"$3,173.28",$0.00,$0.00,$0.00,"$18,173.28"
Qualicum Beach,"Air Cadet League of Canada, 893 Beaufort Squadron Sponsoring Committee","$2,100.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,100.00"
Qualicum Beach,Arrowsmith Search and Rescue Society,"$60,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$60,000.00"
Qualicum Beach,Arrowview Elementary Parent Advisory Council,"$3,860.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,860.00"
Qualicum Beach,Bow Horne Bay Community Club,$0.00,$0.00,$0.00,"$3,881.75",$0.00,$0.00,$0.00,"$3,881.75"
Qualicum Beach,Broombusters Invasive Plant Society,"$14,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$14,500.00"
Qualicum Beach,Collaborative Education Alternative Program (CEAP) PAC,"$3,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,500.00"
Qualicum Beach,Dashwood Volunteer Fire Department,"$40,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$40,000.00"
Qualicum Beach,E.C.H.O. Players Society,$0.00,$0.00,$0.00,$520.00,$0.00,$0.00,$0.00,$520.00
Qualicum Beach,Kwalikum Secondary School PAC,"$11,360.00",$0.00,$0.00,"$1,290.00",$0.00,$0.00,$0.00,"$12,650.00"
Qualicum Beach,Mid Island Bluegrass Society,$0.00,$0.00,$0.00,"$2,980.00",$0.00,$0.00,$0.00,"$2,980.00"
Qualicum Beach,Mid Island Wheelchair Sports Club,"$13,580.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$13,580.00"
Qualicum Beach,Mid-Vancouver Island Habitat Enhancement Society,"$28,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$28,000.00"
Qualicum Beach,Milner Gardens and Woodland Society,$0.00,$0.00,$0.00,"$3,067.28",$0.00,$0.00,$0.00,"$3,067.28"
Qualicum Beach,Morning Glory School Parent Association,$460.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$460.00
Qualicum Beach,Oceanside Hospice Society,"$94,000.00",$0.00,$0.00,$58.52,$0.00,$0.00,$0.00,"$94,058.52"
Qualicum Beach,Oceanside Volunteer Association,"$25,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$25,000.00"
Qualicum Beach,Old School House Arts Centre,"$9,900.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$9,900.00"
Qualicum Beach,Parksville Qualicum 4-H District Council,"$6,600.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$6,600.00"
Qualicum Beach,Qualicum & District Curling Club,"$8,000.00",$0.00,$0.00,"$1,660.99",$0.00,$0.00,$716.00,"$10,376.99"
Qualicum Beach,Qualicum Beach Historical and Museum Society,$0.00,$0.00,$0.00,$675.64,$0.00,$0.00,$0.00,$675.64
Qualicum Beach,Qualicum Beach Middle School PAC,"$4,980.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$4,980.00"
Qualicum Beach,Qualicum Beach Parent Advisory Council,"$5,120.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$5,120.00"
Qualicum Beach,Ravensong Aquatic Club,"$15,300.00",$0.00,$0.00,"$6,058.78",$0.00,$0.00,$0.00,"$21,358.78"
