Mission,Mission Adopt-A-Block Society,"$20,625.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$20,625.00",,
Mission,Mission Alano Club,"$30,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$30,000.00",,
Mission,Mission Association for Community Living,"$49,060.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$49,060.00",,
Mission,Mission Central Elementary School - PAC,"$4,560.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$4,560.00",,
Mission,Mission Community Services Society,"$40,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$40,000.00",,
Mission,Mission Daycare Society,"$14,750.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$14,750.00",,
Mission,Mission District Historical Society,"$25,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$25,000.00",,
Mission,Mission District Parent Advisory Council,"$2,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,500.00",,
Mission,Mission Figure Skating Club Society,"$26,700.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$26,700.00",,
Mission,Mission Folk Music Festival Society,"$38,000.00",$0.00,$0.00,$0.00,"$3,198.99",$0.00,$0.00,$0.00,"$41,198.99",,
Mission,Mission Friendship Centre Society,"$100,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$100,000.00",,
Mission,Mission Heritage Association,"$23,000.00",$0.00,$0.00,$0.00,"$2,361.00",$0.00,$0.00,$0.00,"$25,361.00",,
Mission,Mission Hospice Society,"$70,000.00",$0.00,$0.00,$0.00,"$2,496.00",$0.00,$0.00,$0.00,"$72,496.00",,
Mission,Mission Marlins Swim Club,"$17,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$17,000.00",,
Mission,Mission Minor Hockey Association (1985),"$60,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$60,000.00",,
Mission,Mission Minor Lacrosse Club,"$9,900.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$9,900.00",,
Mission,Mission Minor Softball Association,"$12,060.00",$0.00,$0.00,$0.00,"$2,460.72",$0.00,$0.00,$0.00,"$14,520.72",,
Mission,Mission Racers Speed Skating Club,"$2,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,500.00",,
Mission,Mission Secondary School Parent Advisory Council,"$22,940.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$22,940.00",,
Mission,Mission-Dard Search & Rescue Society,"$100,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$100,000.00",,
Mission,Opening Nite Theatre Society,"$18,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$18,000.00",,
Mission,Optimist Club of Mission,"$8,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$8,000.00",,
Mission,Royal Canadian Legion Branch 57 - Mission City,"$8,000.00",$0.00,$0.00,$0.00,"$1,290.61",$0.00,$0.00,$425.00,"$9,715.61",,
Mission,Safe Online Outreach Society,"$42,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$42,000.00",,
Mission,Scouts Canada - 1st West Heights,"$4,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$4,500.00",,
Mission,Scouts Canada - 4th Mission Group,"$5,700.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$5,700.00",,
Mission,Silverdale Elementary School P.A.C.,"$2,720.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,720.00",,
Mission,Summit Parent Advisory Council,"$6,680.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$6,680.00",,
Mission,The Westcoast Harmony Chorus of Sweet Adelines International,"$8,000.00",$0.00,$0.00,$0.00,"$1,117.99",$0.00,$0.00,$0.00,"$9,117.99",,
Mission,Valley Christian School  Helping Hands Committee,"$2,180.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,180.00",,
Mission,West Heights Elementary School P.A.C.,"$4,660.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$4,660.00",,
Mission,Windebank Elementary School Parent Advisory Council,"$5,620.00",$0.00,$0.00,$0.00,"$1,335.65",$0.00,$0.00,$0.00,"$6,955.65",,
Mission,Women's Resource Society of the Fraser Valley,"$209,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$209,500.00",,
Mission Total,,"$1,211,615.00",$0.00,"$3,000.00",$0.00,"$15,964.69",$0.00,$0.00,$425.00,"$1,231,004.69",,
Moberly Lake,Moberly Lake Elementary School P.A.C.,$720.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$720.00,,
Moberly Lake Total,,$720.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$720.00,,
Mount Lehman,Mount Lehman Community Association,"$7,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$7,500.00",,
Mount Lehman Total,,"$7,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$7,500.00",,
Moyie,Moyie Community Association,"$4,300.00",$0.00,$0.00,$0.00,"$2,526.93",$0.00,$0.00,$0.00,"$6,826.93",,
Moyie Total,,"$4,300.00",$0.00,$0.00,$0.00,"$2,526.93",$0.00,$0.00,$0.00,"$6,826.93",,
MT. Currie,Spud Valley Nordic Association,"$3,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,500.00",,
MT. Currie Total,,"$3,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,500.00",,
Nakusp,Arrow Lakes Arts Council,"$8,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$8,000.00",,
Nakusp,Arrow Lakes ATV Club,$0.00,$0.00,$0.00,$0.00,$535.00,$0.00,$0.00,$0.00,$535.00,,
Nakusp,Arrow Lakes District Parent Advisory Council,"$2,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,500.00",,
Nakusp,Arrow Lakes Historical Society,"$5,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$5,000.00",,
Nakusp,Nakusp & District Chamber of Commerce - Community Fundraising Group,$0.00,$0.00,$0.00,$0.00,$810.00,$0.00,$0.00,$0.00,$810.00,,
Nakusp,Nakusp Day Care Society,"$5,600.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$5,600.00",,
Nakusp,Nakusp Elementary School PAC,"$3,900.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,900.00",,
Nakusp,Nakusp Figure Skating Club,"$6,650.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$6,650.00",,
Nakusp,Nakusp Rod and Gun Club,$0.00,$0.00,$0.00,$0.00,-$821.34,$0.00,$0.00,$0.00,-$821.34,,
Nakusp,Nakusp Secondary Parent Advisory Council,"$3,860.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,860.00",,
Nakusp,"Our Lady of Lourdes Altar Society, Community Fundraising Group",$0.00,$0.00,$0.00,$0.00,"$1,531.28",$0.00,$0.00,$0.00,"$1,531.28",,
Nakusp,Royal Canadian Legion Branch #20,$0.00,$0.00,$0.00,"$5,287.55","$12,311.62",$0.00,$0.00,$498.76,"$18,097.93",,
Nakusp Total,,"$35,510.00",$0.00,$0.00,"$5,287.55","$14,366.56",$0.00,$0.00,$498.76,"$55,662.87",,
Nanaimo,2422 Royal Canadian Army Cadet Corps Sponsoring Committee,"$12,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$12,000.00",,
Nanaimo,Air Cadet League of Canada 205  - Collishaw Sponsoring Committee,"$5,400.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$5,400.00",,
Nanaimo,Altrusa Club of Nanaimo,"$14,800.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$14,800.00",,
Nanaimo,Bayview Elementary School PAC,"$3,300.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,300.00",,
Nanaimo,BC SPCA - Nanaimo,$0.00,$0.00,$0.00,$0.00,$599.99,$0.00,$0.00,$0.00,$599.99,,
Nanaimo,Big Brothers and Big Sisters of Central Vancouver Island,"$80,000.00",$0.00,$0.00,$0.00,$797.00,$0.00,$0.00,$0.00,"$80,797.00",,
Nanaimo,Blair McKinnon Foundation Society,$0.00,$0.00,$0.00,$0.00,"$10,300.45",$0.00,$0.00,$0.00,"$10,300.45",,
Nanaimo,Boys and Girls Clubs of Central Vancouver Island,"$210,000.00",$0.00,$0.00,$0.00,"$4,838.98",$0.00,$0.00,$0.00,"$214,838.98",,
Nanaimo,Brechin Elementary School PAC,"$2,960.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,960.00",,
Nanaimo,British Columbia Boys Choir,"$21,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$21,000.00",,
Nanaimo,Canadian Mental Health Association - Mid Island Branch,"$27,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$27,000.00",,
Nanaimo,Cedar Community Grad Committee 2013 - Fundraising Group,$0.00,$0.00,$0.00,$0.00,"$11,842.00",$0.00,$0.00,$0.00,"$11,842.00",,
Nanaimo,Cedar Community Secondary School PAC,"$9,120.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$9,120.00",,
Nanaimo,Cedar School and Community Enhancement Society,"$18,325.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$18,325.00",,
Nanaimo,Chase River Elementary School PAC,"$2,980.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,980.00",,
Nanaimo,Cilaire School P.A.C.,"$3,940.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,940.00",,
Nanaimo,Cinnabar Valley Elementary School PAC,"$5,360.00",$0.00,$0.00,$0.00,"$4,871.35",$0.00,$0.00,$0.00,"$10,231.35",,
Nanaimo,Coal Tyee Elementary School PAC,"$6,040.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$6,040.00",,
Nanaimo,Columbian Centre Society,"$48,000.00",$0.00,$0.00,$0.00,$622.23,$0.00,$0.00,$0.00,"$48,622.23",,
Nanaimo,Cranberry Volunteer Fire Department,"$5,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$5,000.00",,
Nanaimo,Crimson Coast Dance Society,"$21,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$21,000.00",,
Nanaimo,Departure Bay School PAC,"$3,740.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,740.00",,
Nanaimo,Discover Montessori Society Parent Group,$640.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$640.00,,
Nanaimo,District Parent Advisory Council S.D. #68 - Nanaimo-Ladysmith,"$2,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,500.00",,
Nanaimo,Dover Bay Secondary School PAC,"$26,780.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$26,780.00",,
Nanaimo,"Employees of the Harewood Arms Pub, Community Fundraising Group",$0.00,$0.00,$0.00,$0.00,"$2,532.22",$0.00,$0.00,$0.00,"$2,532.22",,
Nanaimo,Enchanted Woodland Children's Society,"$14,750.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$14,750.00",,
Nanaimo,Fairview Community School PAC,"$4,920.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$4,920.00",,
Nanaimo,Forest Park Elementary PAC,"$5,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$5,500.00",,
Nanaimo,Frank J. Ney School P.A.C.,"$4,480.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$4,480.00",,
Nanaimo,Friends of Nanaimo Jazz Society,$0.00,$0.00,$0.00,$0.00,"$3,682.00",$0.00,$0.00,$0.00,"$3,682.00",,
Nanaimo,General George R. Pearkes Senior Citizens' Housing Society,$0.00,$0.00,$0.00,-$0.01,$0.00,$0.00,$0.00,$0.00,-$0.01,,
Nanaimo,Georgia Avenue Community School PAC,"$5,760.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$5,760.00",,
Nanaimo,Georgia Strait Alliance,"$70,000.00",$0.00,$0.00,$0.00,"$1,154.77",$0.00,$0.00,$0.00,"$71,154.77",,
Nanaimo,Habitat for Humanity Mid-Vancouver Island,$0.00,$0.00,$0.00,$0.00,$863.13,$0.00,$0.00,$0.00,$863.13,,
Nanaimo,Hammond Bay Elementary School PAC Society,"$6,960.00",$0.00,$0.00,$0.00,"$5,880.21",$0.00,$0.00,$0.00,"$12,840.21",,
Nanaimo,Harbour City Dragon Boat Association CFG,$0.00,$0.00,$0.00,$0.00,$461.59,$0.00,$0.00,$0.00,$461.59,,
Nanaimo,"Haven Society:  Promoting the Safety of Women, Children, Youth and Families","$91,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$91,000.00",,
Nanaimo,Heart and Stroke Foundation of Canada - Vancouver Island Area Office,$0.00,$0.00,$0.00,$0.00,"$1,001.99",$0.00,$0.00,$0.00,"$1,001.99",,
Nanaimo,Hub-City Lions Society Nanaimo,"$19,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$19,000.00",,
Nanaimo,Imperial Order Daughters of the Empire - Malaspina Chapter,"$11,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$11,500.00",,
Nanaimo,John Barsby Community Secondary School Parent Advisory Council,"$13,800.00",$0.00,$0.00,$0.00,$269.99,$0.00,$0.00,$0.00,"$14,069.99",,
Nanaimo,Kinette Club of Nanaimo,"$15,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$15,000.00",,
Nanaimo,Kinsmen Club of Nanaimo,$0.00,$0.00,$0.00,$0.00,$27.50,$0.00,$0.00,$155.00,$182.50,,
Nanaimo,Kiwanis Club of Nanaimo Sunrisers,"$19,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$19,000.00",,
Nanaimo,Knights Mid-Island Charitable Society,"$10,200.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$10,200.00",,
Nanaimo,Knights of Columbus #9990 - Holy Trinity,"$16,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$16,500.00",,
Nanaimo,La Societe des Parents du Programme Cadre de Nanaimo,"$3,240.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,240.00",,
Nanaimo,L'Association des francophones de Nanaimo,"$25,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$25,000.00",,
Nanaimo,Learn at Home PAC,"$16,820.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$16,820.00",,
Nanaimo,Lions Club of Cedar,"$18,000.00",$0.00,$0.00,$0.00,"$2,977.82",$0.00,$0.00,$0.00,"$20,977.82",,
Nanaimo,Lions Club of Protection Island,"$20,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$20,000.00",,
Nanaimo,Loaves and Fishes Food Bank Foundation,"$75,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$75,000.00",,
Nanaimo,Loyal Nanaimo Bathtub Society,"$30,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$30,000.00",,
Nanaimo,Loyal Order of Moose #1052,$0.00,$0.00,$0.00,$0.00,"$3,995.33",$0.00,$0.00,$0.00,"$3,995.33",,
Nanaimo,Malaspina Child Development Society,"$17,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$17,000.00",,
Nanaimo,Malaspina Choir Society,"$5,000.00",$0.00,$0.00,$0.00,$155.00,$0.00,$0.00,$0.00,"$5,155.00",,
Nanaimo,McGirr Elementary School PAC,"$7,440.00",$0.00,$0.00,$0.00,"$4,686.97",$0.00,$0.00,$0.00,"$12,126.97",,
Nanaimo,Mid Island Community Gaming Association,"$17,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$17,000.00",,
Nanaimo,Morrell Sanctuary Society for Environmental Education,"$35,000.00",$0.00,$0.00,$0.00,$835.99,$0.00,$0.00,$0.00,"$35,835.99",,
Nanaimo,Mountain View Home and School Association,"$6,940.00",$0.00,$0.00,$0.00,"$4,811.38",$0.00,$0.00,$0.00,"$11,751.38",,
Nanaimo,Nanaimo & District Museum Society,"$63,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$63,000.00",,
Nanaimo,Nanaimo & District Track and Field Club,"$5,360.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$5,360.00",,
Nanaimo,Nanaimo 7-10 Club Society,"$40,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$40,000.00",,
Nanaimo,Nanaimo African Heritage Society,$0.00,$0.00,"$5,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$5,000.00",,
Nanaimo,Nanaimo Amateur Boxing Association,"$14,560.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$14,560.00",,
Nanaimo,Nanaimo Amateur Radio Association (NARA),"$7,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$7,500.00",,
Nanaimo,Nanaimo and District Fish and Game Protective Association,$0.00,$0.00,$0.00,$0.00,"$17,811.35",$0.00,$342.24,$0.00,"$18,153.59",,
Nanaimo,Nanaimo and District Lacrosse Association,"$31,200.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$31,200.00",,
Nanaimo,Nanaimo and District Minor Fastball  Association,"$20,000.00",$0.00,$0.00,$0.00,"$3,900.00",$0.00,$0.00,$0.00,"$23,900.00",,
Nanaimo,Nanaimo Art Gallery Society,"$86,500.00",$0.00,$0.00,$0.00,$142.50,$0.00,$0.00,$0.00,"$86,642.50",,
Nanaimo,Nanaimo Arts Alive Summer School of the Fine Arts Society,"$8,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$8,000.00",,
Nanaimo,Nanaimo Association for Community Living,"$36,200.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$36,200.00",,
Nanaimo,Nanaimo Auxiliary to Nanaimo Regional General Hospital,"$30,000.00",$0.00,$0.00,$0.00,$0.01,$0.00,$0.00,$0.00,"$30,000.01",,
Nanaimo,Nanaimo Brain Injury Society,"$60,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$60,000.00",,
Nanaimo,Nanaimo Canadian Amateur Football Association,"$17,800.00",$0.00,$0.00,$0.00,"$4,981.00",$0.00,$0.00,$0.00,"$22,781.00",,
Nanaimo,Nanaimo Canoe and Kayak Club,"$19,100.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$19,100.00",,
Nanaimo,Nanaimo Child Development Centre Society,"$85,000.00",$0.00,$0.00,$0.00,"$9,749.97",$0.00,$0.00,$0.00,"$94,749.97",,
Nanaimo,Nanaimo Citizen Advocacy Association,"$45,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$45,000.00",,
Nanaimo,Nanaimo Citizens on Patrol,"$5,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$5,000.00",,
Nanaimo,Nanaimo Community Gardens Society,"$25,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$25,000.00",,
Nanaimo,Nanaimo Community Hospice Society,"$100,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$100,000.00",,
Nanaimo,Nanaimo Community Kitchens Society,"$20,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$20,000.00",,
Nanaimo,Nanaimo Community Seniors Society,$0.00,$0.00,$0.00,"$5,082.00",$0.00,$0.00,$0.00,$0.00,"$5,082.00",,
Nanaimo,Nanaimo Conservatory of Music,"$50,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$50,000.00",,
Nanaimo,Nanaimo Curling Club,"$26,830.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,130.24","$27,960.24",,
Nanaimo,Nanaimo Diamonds Synchronized Swim Club,"$15,800.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$15,800.00",,
Nanaimo,Nanaimo Disability Resource Centre Society,"$40,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$40,000.00",,
Nanaimo,Nanaimo District Secondary School PAC,"$20,300.00",$0.00,$0.00,$0.00,"$2,316.97",$0.00,$0.00,$0.00,"$22,616.97",,
Nanaimo,Nanaimo Ducks Unlimited Chapter CFG,$0.00,$0.00,$0.00,$0.00,"$3,649.68",$0.00,$0.00,$0.00,"$3,649.68",,
Nanaimo,Nanaimo Empire Day Celebrations Society,"$11,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$11,000.00",,
Nanaimo,Nanaimo Family Life Association,"$80,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$80,000.00",,
Nanaimo,Nanaimo Festival Heritage Theatre Society,"$50,000.00",$0.00,$0.00,$0.00,"$1,287.60",$0.00,$0.00,$0.00,"$51,287.60",,
Nanaimo,Nanaimo Foodshare Society,"$121,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$121,000.00",,
Nanaimo,Nanaimo Gymnastics School,$0.00,$0.00,$0.00,$0.00,"$1,107.45",$0.00,$0.00,$0.00,"$1,107.45",,
Nanaimo,Nanaimo Harbor Lites Lioness Club,"$19,800.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$19,800.00",,
Nanaimo,Nanaimo Harbour City Seniors Society,$0.00,$0.00,$0.00,$0.00,$0.84,$0.00,$0.00,$0.00,$0.84,,
Nanaimo,Nanaimo Hungarian Cultural Society,"$11,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$11,000.00",,
Nanaimo,Nanaimo Judo Club,"$7,280.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$7,280.00",,
Nanaimo,Nanaimo Lions Club of Nanaimo B.C.,"$19,000.00",$0.00,$0.00,$0.00,"$1,345.00",$0.00,$0.00,$0.00,"$20,345.00",,
Nanaimo,Nanaimo Literacy Association,"$55,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$55,000.00",,
Nanaimo,Nanaimo Marine Rescue Society,"$100,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$100,000.00",,
Nanaimo,Nanaimo Men's Resource Centre,"$135,985.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$135,985.00",,
Nanaimo,Nanaimo Minor Baseball Association,"$32,000.00",$0.00,$0.00,$0.00,"$6,685.00",$0.00,$0.00,$0.00,"$38,685.00",,
Nanaimo,Nanaimo Minor Hockey Association,"$55,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$55,000.00",,
Nanaimo,Nanaimo Parent Participation Preschool,"$6,300.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$6,300.00",,
Nanaimo,Nanaimo Region John Howard Society,"$30,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$30,000.00",,
Nanaimo,Nanaimo Riptides Swim Team Association,"$30,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$30,000.00",,
Nanaimo,Nanaimo Rowing Club,"$18,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$18,000.00",,
Nanaimo,Nanaimo Shotokan Karate-Do Association,"$3,360.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,360.00",,
Nanaimo,Nanaimo Skating Club,"$11,550.00",$0.00,$0.00,$0.00,$259.99,$0.00,$0.00,$0.00,"$11,809.99",,
Nanaimo,Nanaimo Sport Achievement Awards,$0.00,$0.00,$0.00,$0.00,$639.99,$0.00,$0.00,$0.00,$639.99,,
Nanaimo,Nanaimo Swim Club,"$40,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$40,000.00",,
Nanaimo,Nanaimo Tae Kwon Do Club,"$6,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$6,000.00",,
Nanaimo,Nanaimo Timbermen Lacrosse Association,"$12,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$12,500.00",,
Nanaimo,Nanaimo Tour de Rock/Cops for Cancer Committee,$0.00,$0.00,$0.00,$0.00,"$2,009.99",$0.00,$0.00,$0.00,"$2,009.99",,
Nanaimo,Nanaimo Volunteer and Information Centre Society,"$40,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$40,000.00",,
Nanaimo,Nanaimo Women's Resources Society,"$100,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$100,000.00",,
Nanaimo,Nanaimo Youth Services Assocation,"$67,800.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$67,800.00",,
Nanaimo,"Navy League of Canada, Nanaimo Branch","$12,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$12,500.00",,
Nanaimo,North Cedar Intermediate School PAC,"$3,800.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,800.00",,
Nanaimo,Order of the Royal Purple of Canada Nanaimo Lodge #16,"$14,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$14,000.00",,
Nanaimo,Pacific Institute of Bagpiping and Celtic Music Society,"$3,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,000.00",,
Nanaimo,Pacificsport Regional Centre - Vancouver Island,"$106,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$106,000.00",,
Nanaimo,Paradise Isle Seniors Society,"$22,900.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$22,900.00",,
Nanaimo,Park Avenue Parents Advisory Council,"$5,060.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$5,060.00",,
Nanaimo,Pauline Haarer Elementary School PAC,"$4,840.00",$0.00,$0.00,$0.00,$153.60,$0.00,$0.00,$0.00,"$4,993.60",,
Nanaimo,Pleasant Valley Elementary School PAC,"$6,240.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$6,240.00",,
Nanaimo,Quarterway Elementary School Parent Advisory Council,"$7,560.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$7,560.00",,
